REGIONAL;CODIGO UNIDAD;TIPO;APERTURA;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo muy alto;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo alto;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo medio;Riesgo psicosocial_AÑO 2025_ESTRÉS_Riesgo bajo;Riesgo psicosocial_AÑO 2025_ESTRÉS_Sin riesgo;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2025_INTRALABORALES_Sin riesgo;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2025_EXTRABORALES_Sin riesgo;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo muy alto;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo alto;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo medio;Riesgo psicosocial_AÑO 2023_ESTRÉS_Riesgo bajo;Riesgo psicosocial_AÑO 2023_ESTRÉS_Sin riesgo;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2023_INTRALABORALES_Sin riesgo;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo muy alto;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo alto;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo medio;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Riesgo bajo;Riesgo psicosocial_AÑO 2023_EXTRABORALES_Sin riesgo;Evaluación del desempeño_AÑO 2025_OBJETIVO;Evaluación del desempeño_AÑO 2025_COMPETENCIA;Evaluación del desempeño_AÑO 2025_RESULTADO;Evaluación del desempeño_AÑO 2025_INTERPRETACION;Evaluación del desempeño_AÑO 2024_OBJETIVO;Evaluación del desempeño_AÑO 2024_COMPETENCIA;Evaluación del desempeño_AÑO 2024_RESULTADO;Evaluación del desempeño_AÑO 2024_INTERPRETACION;Evaluación del desempeño_AÑO 2023_OBJETIVO;Evaluación del desempeño_AÑO 2023_COMPETENCIA;Evaluación del desempeño_AÑO 2023_RESULTADO;Evaluación del desempeño_AÑO 2023_INTERPRETACION;Evaluación del desempeño_AÑO 2022_OBJETIVO;Evaluación del desempeño_AÑO 2022_COMPETENCIA;Evaluación del desempeño_AÑO 2022_RESULTADO;Evaluación del desempeño_AÑO 2022_INTERPRETACION;Evaluación del desempeño_AÑO 2021_OBJETIVO;Evaluación del desempeño_AÑO 2021_COMPETENCIA;Evaluación del desempeño_AÑO 2021_RESULTADO;Evaluación del desempeño_AÑO 2021_INTERPRETACION;Evaluación del desempeño_AÑO 2020_OBJETIVO;Evaluación del desempeño_AÑO 2020_COMPETENCIA;Evaluación del desempeño_AÑO 2020_RESULTADO;Evaluación del desempeño_AÑO 2020_INTERPRETACION;Engagement_AÑO 2025_AMBIENTE LABORAL;Engagement_AÑO 2025_COMPROMISO;Engagement_AÑO 2025_INTERPRETACION
CAUCA;A4112       ;Regional;42036;0,315589354;0,247148289;0,216730038;0,106463878;0,114068441;0,133079848;0,201520913;0,258555133;0,220532319;0,186311787;0,197718631;0,212927757;0,25095057;0,140684411;0,197718631;0,162629758;0,186851211;0,242214533;0,155709343;0,252595156;0,093425606;0,173010381;0,211072664;0,249134948;0,273356401;0,162629758;0,186851211;0,242214533;0,155709343;0,252595156;0,897255455;0,885714286;0,893793104;Alto;0,6435;0,838055556;0,70782;Medio;0,699578571;0,844571429;0,743076429;Medio;0,837;0,8668;0,84594;Alto;0,90875;0,882986111;0,895868056;Alto;0,8515;0,859861111;0,855680556;Alto;0,963690476;1;Muy alto
CAUCA;A411243     ;PDA;39539;0,222222222;0,222222222;0,333333333;0,222222222;0;0,222222222;0,222222222;0,333333333;0,111111111;0,111111111;0,111111111;0,222222222;0,555555556;0,111111111;0;0,363636364;0,181818182;0;0,272727273;0,181818182;0,090909091;0,090909091;0,181818182;0,454545455;0,181818182;0,181818182;0,090909091;0,363636364;0,363636364;0;0,807467273;0,847272727;0,819408909;Alto;0,623636364;0,839141414;0,694909091;Medio;0,724494;0,8648;0,7658858;Alto;0,671465909;0,809636364;0,712917045;Medio;0,854166667;0,865509259;0,859837963;Alto;0,841818182;0,864646465;0,853232323;Alto;0,840530303;0,867424242;Medio
CAUCA;A411242     ;PDA;40026;0,444444444;0,333333333;0,222222222;0;0;0,222222222;0,222222222;0,111111111;0,444444444;0;0,111111111;0,333333333;0,333333333;0;0,222222222;0,416666667;0,166666667;0,166666667;0,25;0;0,083333333;0,333333333;0,333333333;0,166666667;0,083333333;0,25;0,25;0,083333333;0,166666667;0,25;0,835372727;0,865454545;0,844397273;Alto;0,676416667;0,833333333;0,723841667;Medio;0,707671818;0,855636364;0,751815636;Alto;0,856689583;0,788166667;0,836132708;Alto;0,8325;0,833912037;0,833206019;Alto;0,943333333;0,934606481;0,938969907;Muy alto;0,843402778;0,892361111;Medio
CAUCA;A411221     ;PDA;43661;0,333333333;0,166666667;0,5;0;0;0;0;0,666666667;0,166666667;0,166666667;0;0,666666667;0,333333333;0;0;0,666666667;0;0,111111111;0,111111111;0,111111111;0,222222222;0,222222222;0,555555556;0;0;0,444444444;0,333333333;0,222222222;0;0;0,8219625;0,867857143;0,835730893;Alto;0,747142857;0,856746032;0,782071429;Alto;0,6626;0,9076;0,7361;Medio;0,80725;0,7764;0,797995;Alto;0,8025;0,887152778;0,844826389;Alto;0,921111111;0,955092593;0,938101852;Muy alto;0,8921875;0,885416667;Alto
CAUCA;A411241     ;PDA;39539;0,125;0,5;0;0;0,375;0;0;0,25;0,25;0,5;0,125;0,25;0,125;0;0,5;0,142857143;0,285714286;0,285714286;0,285714286;0;0;0;0,142857143;0,571428571;0,285714286;0,142857143;0,142857143;0;0,285714286;0,428571429;0,87932875;0,879107143;0,879262268;Alto;0,7475;0,899479167;0,7950875;Alto;0,78424375;0,862;0,811208125;Alto;0,877857143;0,835428571;0,865128571;Alto;0,86375;0,867708333;0,865729167;Alto;0,91375;0,903472222;0,908611111;Muy alto;0,969270833;0,963541667;Muy alto
CAUCA;A411231     ;PDA;39873;0,090909091;0,181818182;0,363636364;0,272727273;0,090909091;0,090909091;0,181818182;0;0,454545455;0,272727273;0,090909091;0,181818182;0,272727273;0,363636364;0,090909091;0,416666667;0,166666667;0,083333333;0,083333333;0,25;0,083333333;0,166666667;0,333333333;0,166666667;0,25;0,166666667;0,083333333;0,583333333;0,083333333;0,083333333;0,888976923;0,887032967;0,888393736;Alto;0,770357143;0,935515873;0,824914286;Alto;0,579346364;0,820363636;0,652524273;Medio;0,831988636;0,857272727;0,839573864;Alto;0,862666667;0,853240741;0,857953704;Alto;0,8475;0,869791667;0,858645833;Alto;0,947916667;0,93452381;Alto
CAUCA;A41121      ;Agencia;31172;0,5;0,125;0,3125;0,0625;0;0,0625;0,4375;0,25;0,25;0;0,3125;0,3125;0,1875;0;0,1875;0,2;0,2;0,333333333;0,266666667;0;0;0,2;0,266666667;0,2;0,333333333;0,2;0,133333333;0,266666667;0,333333333;0,066666667;0,7786184;0,869428571;0,805861451;Alto;0,657428571;0,861309524;0,72112381;Medio;0,599554737;0,840315789;0,673067895;Medio;0,667118182;0,834363636;0,717291818;Medio;0,87;0,866964286;0,868482143;Alto;0,866153846;0,872222222;0,869188034;Alto;0,742424242;0,776515152;Medio
CAUCA;A41122      ;Agencia;41183;0,235294118;0,235294118;0,352941176;0,058823529;0,117647059;0,117647059;0,352941176;0,117647059;0,352941176;0,058823529;0,235294118;0,117647059;0,117647059;0,176470588;0,352941176;0,411764706;0,352941176;0,058823529;0;0,176470588;0,058823529;0,352941176;0,294117647;0,235294118;0,058823529;0,117647059;0,117647059;0,352941176;0,176470588;0,235294118;0,827140952;0,92292517;0,855876218;Alto;0,545014;0,894375;0,6551648;Medio;0,712471;0,9213;0,7798147;Alto;0,765011842;0,910105263;0,808539868;Alto;0,83;0,863819444;0,846909722;Alto;0,873333333;0,882936508;0,878134921;Alto;0,867763158;0,879385965;Alto
CAUCA;A41123      ;Agencia;38168;0,4;0,2;0,24;0,08;0,08;0,04;0,4;0,2;0,2;0,16;0,28;0,2;0,28;0,04;0,2;0,142857143;0,285714286;0,114285714;0,285714286;0,171428571;0,085714286;0,2;0,314285714;0,085714286;0,314285714;0,085714286;0,2;0,2;0,257142857;0,257142857;0,829146452;0,873271889;0,842384083;Alto;0,769967742;0,824551971;0,788280645;Alto;0,673168065;0,822774194;0,720169258;Medio;0,687105263;0,825210526;0,728536842;Medio;0,865277778;0,844351852;0,854814815;Alto;0,883888889;0,869598765;0,876743827;Alto;0,895295699;0,926075269;Alto
CAUCA;A41124      ;Agencia;39539;0,461538462;0,307692308;0,153846154;0;0,076923077;0,153846154;0;0,230769231;0,307692308;0,307692308;0,307692308;0;0,384615385;0,230769231;0,076923077;0,1875;0,375;0,125;0,125;0,1875;0;0;0,125;0,25;0,625;0,0625;0,25;0,0625;0,25;0,375;0,799156923;0,924505495;0,836761495;Alto;0,677928571;0,857142857;0,734714286;Medio;0,565178333;0,868666667;0,689655091;Medio;0,78274;0,876;0,810718;Alto;0,894285714;0,886210317;0,890248016;Alto;0,858;0,875925926;0,866962963;Alto;0,857552083;0,875;Alto
CAUCA;A41125      ;Agencia;38249;0,272727273;0,318181818;0,045454545;0,181818182;0,181818182;0,227272727;0,181818182;0,136363636;0,272727273;0,181818182;0,136363636;0,181818182;0,363636364;0,090909091;0,227272727;0,421052632;0,157894737;0,157894737;0,157894737;0,105263158;0,052631579;0,368421053;0,105263158;0,210526316;0,263157895;0,105263158;0,315789474;0,368421053;0;0,210526316;0,830937143;0,948095238;0,866084571;Alto;0,772190476;0,821296296;0,7865;Alto;0,6038375;0,8248;0,67183625;Medio;0,702685714;0,873619048;0,753965714;Alto;0,8348;0,852222222;0,843511111;Alto;0,855;0,835069444;0,845034722;Alto;0,811931818;0,835227273;Medio
CAUCA;A41126      ;Agencia;39814;0,263157895;0,210526316;0,210526316;0,157894737;0,157894737;0,105263158;0,210526316;0,315789474;0,052631579;0,315789474;0,210526316;0,157894737;0,315789474;0,052631579;0,263157895;0,333333333;0,095238095;0,238095238;0,142857143;0,19047619;0,047619048;0,095238095;0,238095238;0,238095238;0,380952381;0,285714286;0,047619048;0,238095238;0,047619048;0,380952381;0,8283652;0,899028571;0,849564211;Alto;0,681769231;0,896047009;0,750703846;Alto;0,531988636;0,879;0,655986905;Medio;0,768695652;0,900695652;0,808295652;Alto;0,861785714;0,859265873;0,860525794;Alto;0,887307692;0,878418803;0,882863248;Alto;0,885243056;0,888888889;Alto
CAUCA;A411251     ;Agencia;42546;0,352941176;0,235294118;0,176470588;0,176470588;0,058823529;0,235294118;0,235294118;0,235294118;0,117647059;0,176470588;0,235294118;0,235294118;0,058823529;0,294117647;0,176470588;0,235294118;0,117647059;0,058823529;0,235294118;0,352941176;0,058823529;0,058823529;0,176470588;0,470588235;0,235294118;0,117647059;0,352941176;0,235294118;0,176470588;0,117647059;0,818542222;0,884761905;0,838408127;Alto;0,6574;0,862708333;0,725775;Medio;0,694626111;0,817777778;0,733621611;Medio;0,733243421;0,898;0,782670395;Alto;0,758823529;0,775980392;0,767401961;Alto;0,885625;0,878472222;0,882048611;Alto;0,900833333;0,920833333;Alto
CAUCA;A41127      ;Agencia;34562;0,125;0,375;0,25;0,125;0,125;0;0,1875;0,3125;0,375;0,125;0,125;0,3125;0,125;0,25;0,1875;0,15;0,1;0,25;0,25;0,25;0;0,1;0,15;0,4;0,35;0,05;0,2;0,4;0,05;0,3;0,85053;0,900300752;0,854447647;Alto;0,743823529;0,896078431;0,791882353;Alto;0,656653846;0,884461538;0,724996154;Medio;0,60647625;0,8095;0,667383375;Medio;0,835217391;0,807910628;0,82156401;Alto;0,856666667;0,815972222;0,836319444;Alto;0,875438596;0,870614035;Alto
CAUCA;A411271     ;Agencia;40756;0,142857143;0,357142857;0,285714286;0,142857143;0,071428571;0;0,142857143;0,5;0,142857143;0,214285714;0,142857143;0,071428571;0,5;0,214285714;0,071428571;0,19047619;0,285714286;0,142857143;0,19047619;0,19047619;0,095238095;0,095238095;0,19047619;0,285714286;0,333333333;0,142857143;0,19047619;0,19047619;0,095238095;0,380952381;0,893042222;0,89484127;0,893581937;Alto;0,907;0,903594771;0,906288235;Muy alto;0,864783333;0,878933333;0,870101667;Alto;0,579920588;0,822470588;0,652685588;Medio;0,903684211;0,834429825;0,869057018;Alto;0,808947368;0,783333333;0,796140351;Alto;0,900490196;0,875;Alto
CAUCA;A41129      ;Agencia;43327;0,473684211;0,105263158;0,157894737;0,052631579;0,210526316;0,315789474;0,052631579;0,368421053;0;0,263157895;0,210526316;0,210526316;0,263157895;0,105263158;0,210526316;0,5;0,181818182;0,090909091;0,136363636;0,090909091;0,272727273;0,227272727;0,090909091;0,272727273;0,136363636;0,181818182;0,272727273;0,136363636;0,136363636;0,272727273;0,765570952;0,893945578;0,80408334;Alto;0,702333333;0,848875661;0,746580952;Medio;0,7683995;0,8482;0,79711465;Alto;0,609190476;0,829047619;0,675147619;Medio;0,833478261;0,924154589;0,878816425;Alto;0,8725;0,898561508;0,885530754;Alto;0,841458333;0,845833333;Medio
COSTA CENTRO;A4125       ;Regional;42036;0,237735849;0,2;0,154716981;0,203773585;0,203773585;0,147169811;0,173584906;0,203773585;0,226415094;0,249056604;0,113207547;0,19245283;0,19245283;0,18490566;0,316981132;0,075709779;0,157728707;0,23659306;0,192429022;0,337539432;0,047318612;0,132492114;0,1829653;0,302839117;0,334384858;0,075709779;0,157728707;0,23659306;0,192429022;0,337539432;0,869884667;0,866095238;0,868747838;Alto;0,795;0,894861111;0,82758;Alto;0,88575;0,855;0,87825;Alto;0,895;0,851;0,8818;Alto;0,808571429;0,868650794;0,838611111;Alto;0,851578947;0,872733918;0,862156433;Alto;0,944907407;0,976851852;Alto
COSTA CENTRO;A412532     ;PDA;41609;0;0,2;0;0,3;0,5;0,1;0;0,2;0,3;0,4;0;0,2;0,3;0,3;0,2;0,307692308;0,230769231;0,153846154;0,230769231;0,076923077;0;0,230769231;0,153846154;0,307692308;0,307692308;0,153846154;0,230769231;0,153846154;0,153846154;0,307692308;0,7962275;0,781071429;0,791680679;Alto;0,693636364;0,84709596;0,745409091;Medio;0,669444444;0,914666667;0,743011111;Medio;0,733928571;0,768285714;0,744235714;Medio;0,783;0,8275;0,80525;Alto;0,916666667;0,907777778;0,912222222;Muy alto;0,917948718;0,935897436;Alto
COSTA CENTRO;A412531     ;PDA;42023;0,090909091;0,272727273;0,181818182;0,363636364;0,090909091;0;0,272727273;0,272727273;0,181818182;0,272727273;0,090909091;0,181818182;0,363636364;0,090909091;0,272727273;0,2;0,133333333;0,2;0,266666667;0,2;0,066666667;0,2;0,066666667;0,4;0,266666667;0,133333333;0,266666667;0,133333333;0,2;0,266666667;0,821;0,892653061;0,851695918;Alto;0,503461538;0,814957265;0,604346154;Medio;0,822384615;0,852923077;0,833646154;Alto;0,814;0,8008;0,81004;Alto;0,8215625;0,789149306;0,805355903;Alto;0,799444444;0,84845679;0,823950617;Alto;0,922916667;0,901785714;Alto
COSTA CENTRO;A412581     ;PDA;39569;0,363636364;0,272727273;0,181818182;0,181818182;0;0,363636364;0,272727273;0,181818182;0,090909091;0,090909091;0,454545455;0,181818182;0,272727273;0,090909091;0;0,3125;0,3125;0,0625;0,125;0,1875;0;0,125;0,125;0,3125;0,4375;0,1875;0,0625;0,375;0,25;0,125;0,794715625;0,859464286;0,814140223;Alto;0,855923077;0,890384615;0,865892308;Alto;0,727;0,804;0,751866667;Alto;0,91703125;0,850875;0,897184375;Alto;0,793846154;0,884615385;0,839230769;Alto;0,9075;0,911545139;0,909522569;Muy alto;0,972083333;0,954166667;Muy alto
COSTA CENTRO;A412541     ;PDA;41183;0,071428571;0,142857143;0,214285714;0,428571429;0,142857143;0;0;0,071428571;0,285714286;0,642857143;0;0,071428571;0,142857143;0,142857143;0,642857143;0,285714286;0,142857143;0,071428571;0,214285714;0,285714286;0,071428571;0,142857143;0,142857143;0,285714286;0,357142857;0,071428571;0,285714286;0,142857143;0,071428571;0,428571429;0,730625;0,930267857;0,790517857;Alto;0,667933333;0,8725;0,731513333;Medio;0,8405;0,834;0,8402;Alto;0,818571429;0,832714286;0,822814286;Alto;0,929285714;0,812698413;0,870992063;Alto;0,809333333;0,898981481;0,854157407;Alto;0,972222222;0,966666667;Muy alto
COSTA CENTRO;A412582     ;PDA;42430;0,083333333;0,083333333;0,416666667;0;0,416666667;0;0,166666667;0;0,166666667;0,666666667;0,083333333;0,25;0;0,166666667;0,5;0,117647059;0,176470588;0,235294118;0,176470588;0,294117647;0;0,294117647;0,117647059;0,235294118;0,352941176;0,058823529;0,176470588;0,117647059;0,235294118;0,411764706;0,869237143;0,933877551;0,888629265;Alto;0,795666667;0,875277778;0,821053333;Alto;0,837142857;0,840857143;0,838257143;Alto;0,802647059;0,836705882;0,812864706;Alto;0,821764706;0,812254902;0,817009804;Alto;0,82375;0,83671875;0,830234375;Alto;0,96547619;0,93452381;Muy alto
COSTA CENTRO;A41252      ;Agencia;37435;0,294117647;0,117647059;0,117647059;0,235294118;0,235294118;0,176470588;0,294117647;0,117647059;0,235294118;0,176470588;0;0,352941176;0,058823529;0,235294118;0,352941176;0,222222222;0,111111111;0,111111111;0,296296296;0,259259259;0,074074074;0,185185185;0,111111111;0,222222222;0,407407407;0,148148148;0,074074074;0,333333333;0,111111111;0,333333333;0,758397826;0,842173913;0,783530652;Alto;0,583045455;0,837563131;0,667086364;Medio;0,636428571;0,863238095;0,70662381;Medio;0,771634615;0,810538462;0,783305769;Alto;0,65;0,850154321;0,75007716;Alto;0,631071429;0,815277778;0,723174603;Medio;0,909429825;0,916666667;Alto
COSTA CENTRO;A41253      ;Agencia;38180;0,066666667;0,066666667;0,2;0,266666667;0,4;0,066666667;0,2;0,2;0,133333333;0,4;0,066666667;0,2;0;0,266666667;0,466666667;0,052631579;0,157894737;0,263157895;0,315789474;0,210526316;0,052631579;0,052631579;0,315789474;0,315789474;0,263157895;0;0,157894737;0,368421053;0,052631579;0,421052632;0,806949474;0,868571429;0,82543606;Alto;0,633578947;0,912792398;0,720294737;Medio;0,569176471;0,870941176;0,660076471;Medio;0,695694444;0,788888889;0,723652778;Medio;0,780526316;0,820760234;0,800643275;Alto;0,641578947;0,860307018;0,750942982;Alto;0,882352941;0,901960784;Alto
COSTA CENTRO;A41254      ;Agencia;38930;0;0,4;0,133333333;0,2;0,266666667;0;0,133333333;0,133333333;0,4;0,333333333;0;0,133333333;0,133333333;0,333333333;0,4;0,037037037;0,222222222;0;0,37037037;0,37037037;0,037037037;0,037037037;0,111111111;0,259259259;0,555555556;0;0,185185185;0,074074074;0,259259259;0,481481481;0,820333333;0,844642857;0,82762619;Alto;0,785681818;0,865277778;0,811672727;Alto;0,8081;0,8601;0,824015;Alto;0,827232143;0,842214286;0,831726786;Alto;0,683225806;0,932795699;0,808010753;Alto;0,921935484;0,921166155;0,921550819;Muy alto;0,943560606;0,960227273;Alto
COSTA CENTRO;A41255      ;Agencia;38600;0,5;0,15;0,1;0,05;0,2;0,2;0,3;0,15;0,2;0,15;0,15;0,1;0,25;0,2;0,3;0,071428571;0,142857143;0,214285714;0,214285714;0,357142857;0,071428571;0,107142857;0,071428571;0,321428571;0,428571429;0,035714286;0,107142857;0,107142857;0,357142857;0,392857143;0,798055769;0,873791209;0,820776401;Alto;0,537230769;0,894284188;0,646103846;Medio;0,603115385;0,802846154;0,665238462;Medio;0,755555556;0,824814815;0,776333333;Alto;0,795714286;0,81235119;0,804032738;Alto;0,827142857;0,807291667;0,817217262;Alto;0,873106061;0,876893939;Alto
COSTA CENTRO;A41256      ;Agencia;40238;0,095238095;0,047619048;0,142857143;0,285714286;0,428571429;0;0;0,142857143;0,285714286;0,571428571;0;0,238095238;0,095238095;0,095238095;0,571428571;0,083333333;0,125;0,041666667;0,333333333;0,416666667;0,083333333;0,125;0,125;0,25;0,416666667;0,041666667;0,083333333;0,25;0,041666667;0,583333333;0,763141667;0,898988095;0,803895595;Alto;0,814464286;0,865178571;0,830214286;Alto;0,729347826;0,918608696;0,788356522;Alto;0,773416667;0,8114;0,784811667;Alto;0,848888889;0,808179012;0,828533951;Alto;0,858965517;0,8213711;0,840168309;Alto;0,915666667;0,916666667;Alto
COSTA CENTRO;A41257      ;Agencia;39600;0,166666667;0,222222222;0,277777778;0,111111111;0,222222222;0,111111111;0,166666667;0,222222222;0,444444444;0,055555556;0,055555556;0,277777778;0,222222222;0,222222222;0,222222222;0,129032258;0,161290323;0,322580645;0,258064516;0,129032258;0,032258065;0,225806452;0,258064516;0,258064516;0,225806452;0,064516129;0,096774194;0,387096774;0,225806452;0,225806452;0,7767424;0,891257143;0,811096823;Alto;0,685846154;0,85042735;0,736919231;Medio;0,55356875;0,843916667;0,641702292;Medio;0,726854839;0,910129032;0,781837097;Alto;0,795517241;0,774233716;0,784875479;Alto;0,827741935;0,83938172;0,833561828;Alto;0,777333333;0,788333333;Medio
COSTA CENTRO;A41258      ;Agencia;39252;0,368421053;0,210526316;0,052631579;0,210526316;0,157894737;0,157894737;0,210526316;0,105263158;0,368421053;0,157894737;0,157894737;0,315789474;0,105263158;0,105263158;0,315789474;0,285714286;0,214285714;0,214285714;0,142857143;0,142857143;0;0;0,214285714;0,428571429;0,357142857;0;0,214285714;0,285714286;0,214285714;0,285714286;0,7705;0,848642857;0,793942857;Alto;0,806904762;0,845238095;0,818519048;Alto;0,7109;0,876;0,820055556;Alto;0,74371;0,83424;0,770869;Alto;0,766;0,811055556;0,788527778;Alto;0,848333333;0,861979167;0,85515625;Alto;0,865972222;0,888888889;Alto
COSTA CENTRO;A412511     ;Agencia;38089;0,238095238;0,428571429;0;0,238095238;0,095238095;0,19047619;0,095238095;0,333333333;0,19047619;0,19047619;0,238095238;0,142857143;0,19047619;0,19047619;0,238095238;0,379310345;0,172413793;0,137931034;0,068965517;0,24137931;0,068965517;0,103448276;0,24137931;0,310344828;0,275862069;0,137931034;0,206896552;0,172413793;0,172413793;0,310344828;0,797333929;0,898979592;0,827827628;Alto;0,542034483;0,933477011;0,666989655;Medio;0,593166667;0,893416667;0,6842125;Medio;0,865403226;0,874774194;0,868214516;Alto;0,6875;0,913293651;0,800396825;Alto;0,777241379;0,891293103;0,834267241;Alto;0,847463768;0,851449275;Medio
COSTA CENTRO;A412512     ;Agencia;39904;0,5;0,1;0,2;0,05;0,15;0,3;0,25;0,15;0,15;0,15;0,15;0,05;0,35;0,1;0,35;0,380952381;0,19047619;0,238095238;0,095238095;0,095238095;0,095238095;0,142857143;0,380952381;0,333333333;0,047619048;0,095238095;0,285714286;0,238095238;0,238095238;0,142857143;0,777211852;0,921216931;0,820413376;Alto;0,777074074;0,85617284;0,801414815;Alto;0,88804;0,92576;0,899476;Alto;0,889333333;0,822866667;0,869393333;Alto;0,703214286;0,845585317;0,774399802;Alto;0,849259259;0,849742798;0,849501029;Alto;0,895666667;0,905;Alto
COSTA CENTRO;A412513     ;Agencia;38596;0,173913043;0,304347826;0,173913043;0,304347826;0,043478261;0,173913043;0,130434783;0,52173913;0,130434783;0,043478261;0,086956522;0,173913043;0,260869565;0,347826087;0,130434783;0;0;0,5;0,5;0;0;0;0;0,5;0,5;0;0;0,5;0,5;0;0,747418519;0,867513228;0,783446931;Alto;0,563071429;0,82296627;0,644053571;Medio;0,193666667;0,88525;0,780566667;Alto;0,739174435;0,805096774;0,758951137;Alto;0,875806452;0,848547107;0,862176779;Alto;0,846333333;0,901898148;0,874115741;Alto;0,834469697;0,854166667;Medio
COSTA CENTRO;A4125131    ;Agencia;39904;0,5;0,166666667;0,166666667;0,111111111;0,055555556;0,388888889;0,277777778;0,277777778;0,055555556;0;0,277777778;0,222222222;0,333333333;0,055555556;0,111111111;0,2;0,25;0,25;0,25;0,05;0;0,05;0,3;0,4;0,25;0,05;0,1;0,35;0,2;0,3;0,812278571;0,856462585;0,825533776;Alto;0,7464;0,810972222;0,767455;Alto;0,47075;0,8443;0,58089745;Bajo;0,828958333;0,86975;0,841195833;Alto;0,892380952;0,862367725;0,877374339;Alto;0,963157895;0,938377193;0,950767544;Muy alto;0,698026316;0,629385965;Bajo
COSTA OCCIDENTE;A4126       ;Regional;42036;0,387283237;0,196531792;0,167630058;0,132947977;0,115606936;0,242774566;0,248554913;0,202312139;0,156069364;0,150289017;0,196531792;0,225433526;0,202312139;0,10982659;0,265895954;0,151394422;0,183266932;0,258964143;0,139442231;0,266932271;0,099601594;0,231075697;0,211155378;0,266932271;0,19123506;0,151394422;0,183266932;0,258964143;0,139442231;0,266932271;0,833385714;0,833877551;0,833533265;Alto;0,717785714;0,865575397;0,766692857;Alto;0,760285714;0,867;0,792514286;Alto;0,841785714;0,866285714;0,849135714;Alto;0,78;0,834232026;0,807116013;Alto;0,800833333;0,86244213;0,831637731;Alto;0,847222222;0,875;Medio
COSTA OCCIDENTE;A4126121    ;PDA;39692;0,307692308;0,230769231;0,076923077;0,384615385;0;0,384615385;0,076923077;0,153846154;0,076923077;0,307692308;0,230769231;0,076923077;0,230769231;0,153846154;0,307692308;0,263157895;0,210526316;0,157894737;0,315789474;0,052631579;0;0,315789474;0,105263158;0,315789474;0,263157895;0,052631579;0,052631579;0,210526316;0,210526316;0,473684211;0,749201667;0,867380952;0,784655452;Alto;0,43235;0,877430556;0,577675;Bajo;0,609444444;0,890444444;0,696661111;Medio;0,879125;0,8921;0,8830175;Alto;0,813333333;0,88478836;0,849060847;Alto;0,942;0,937083333;0,939541667;Muy alto;0,838194444;0,868055556;Medio
COSTA OCCIDENTE;A412651     ;PDA;39904;0,454545455;0,272727273;0,090909091;0,090909091;0,090909091;0;0,363636364;0,272727273;0,181818182;0,181818182;0,090909091;0,545454545;0;0,090909091;0,272727273;0,4375;0,25;0,125;0,1875;0;0,0625;0,1875;0,3125;0,375;0,0625;0,25;0,3125;0,25;0,0625;0,125;0,819785714;0,94744898;0,858084694;Alto;0,809285714;0,880654762;0,832671429;Alto;0,823642857;0,855285714;0,837257143;Alto;0,806610938;0,82125;0,811002656;Alto;0,863125;0,781770833;0,822447917;Alto;0,691333333;0,883650794;0,787492063;Alto;0,826190476;0,842261905;Medio
COSTA OCCIDENTE;A4126131    ;PDA;40695;0,4;0,3;0,2;0,1;0;0,3;0,2;0,1;0,2;0,2;0,1;0,1;0,2;0;0,6;0,352941176;0,176470588;0,176470588;0,294117647;0;0;0,176470588;0,411764706;0,176470588;0,235294118;0,058823529;0,352941176;0,176470588;0,176470588;0,235294118;0,751671429;0,892755102;0,793996531;Alto;0,549071429;0,801289683;0,632192857;Medio;0,659428571;0,814142857;0,706178571;Medio;0,7045;0,789466667;0,72999;Medio;0,815;0,822048611;0,818524306;Alto;0,87;0,865885417;0,867942708;Alto;0,813690476;0,81547619;Medio
